filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
MozartWA__K6deest__k6deest,MSMD,3.4275863,4.303704,MSMD,0.320191
BeethovenLv__WoO59__fur_Elise_WoO59,MSMD,3.5,5.1538463,MSMD,0.434498
BachJS__BWV988__bwv-988-v22,MSMD,0.47457626,0.0,MSMD,0.507987
BachJS__BWV830__BWV-830-1,MSMD,0.068627454,1.09375,MSMD,0.420864
BachJS__BWV801__bwv801,MSMD,2.1482759,4.2413793,MSMD,0.31337
BachJS__BWV782__bach-invention-11,MSMD,1.3897059,0.0,MSMD,0.585956
BeethovenLv__O49__LVB_Sonate_49no2_1,MSMD,1.8185053,1.7879518,MSMD,0.453762
PejacsevichD__O4__Gondellied,MSMD,3.1111112,0.0,MSMD,0.660305
HandelGF__Aylesford__07-concerto,MSMD,2.5573332,1.1338028,MSMD,0.489191
Traditional__traditioner_af_swenska_folk_dansar.1.31__traditioner_af_swenska_folk_dansar.1.31,MSMD,1.0144928,0.0,MSMD,0.472727
BachJS__BWV848__bwv848a,MSMD,4.784348,5.8035364,MSMD,0.162982
Traditional__traditioner_af_swenska_folk_dansar.1.15__traditioner_af_swenska_folk_dansar.1.15,MSMD,0.6086956,0.0,MSMD,0.570175
MozartWA__KV331__KV331_1_4_var3,MSMD,1.1945393,0.10769231,MSMD,0.496439
BeethovenLv__O13__pathetique-3,MSMD,3.7328482,2.2195122,MSMD,0.319277
MussorgskyM__pictures-at-an-exhibition__baba,MSMD,0.12844037,2.7605634,MSMD,0.361917
SchumannR__O68__schumann-op68-07-chanson-du-chasseur,MSMD,0.14285715,0.0,MSMD,0.481203
BachJS__BWV855__bwv855b,MSMD,4.562418,4.4475136,MSMD,0.278646
BachJS__BWV988__bwv-988-aria,MSMD,1.6875,2.5277777,MSMD,0.452012
BurgmullerJFF__O100__25EF-18,MSMD,4.219858,4.2727275,MSMD,0.19403
BachJS__BWV988__bwv-988-v07,MSMD,1.4512196,4.516129,MSMD,0.581366
MozartWA__KV331__KV331_1_5_var4,MSMD,3.0731707,0.0,MSMD,0.297052
TurpinT__turpin__turpin,MSMD,1.7066115,0.05,MSMD,0.520843
VerdiG__Traviata_11__Traviata_11,MSMD,0.5104167,0.4375,MSMD,0.258286
BachJS__BWV847__fuga2,MSMD,0.14659686,0.0,MSMD,0.645872
BeethovenLv__O49__LVB_Sonate_49no1_2,MSMD,0.4173765,5.018265,MSMD,0.449153
MozartWA__KV309__KV309_1,MSMD,2.642539,5.2,MSMD,0.369455
Traditional__traditioner_af_swenska_folk_dansar.2.36__traditioner_af_swenska_folk_dansar.2.36,MSMD,1.6153846,0.5833333,MSMD,0.427984
Traditional__traditioner_af_swenska_folk_dansar.2.27__traditioner_af_swenska_folk_dansar.2.27,MSMD,1.25,0.0,MSMD,0.552036
SousaJP__HandsacrosstheSea__HandsacrosstheSea,MSMD,1.1977186,0.093333334,MSMD,0.373561
BachJS__BWV865__BWV865_Praeludium20,MSMD,2.5942492,1.6755319,MSMD,0.456522
BachJS__BWV807__bach-english-suite-2-bourree-1,MSMD,2.0675676,0.0,MSMD,0.430709
BeethovenLv__O76__Six_Variations_Opus76,MSMD,1.1351352,0.70731705,MSMD,0.436408
BurgmullerJFF__O100__25EF-07,MSMD,3.672131,2.6486487,MSMD,0.252294
BachJS__BWV817__bach-french-suite-6-gigue,MSMD,3.601156,2.266187,MSMD,0.330422
BachJS__BWVAnh116__anna-magdalena-07,MSMD,0.1971831,0.0,MSMD,0.414835
BachJS__BWVAnh118__BWV-118,MSMD,0.46666667,0.0,MSMD,0.48855
BurgmullerJFF__O100__25EF-11,MSMD,3.3510637,0.0,MSMD,0.287554
BachJS__BWV1006a__bwv-1006a_4,MSMD,1.0,0.0,MSMD,0.621849
BachJS__BWV793__bwv793,MSMD,0.62096775,0.0,MSMD,0.448799
CzernyC__Op_821__Czerny_Op_821_No_008,MSMD,2.4705882,2.8,MSMD,0.442804
BeethovenLv__O90__LVB_Sonate_90_1,MSMD,2.7235916,1.2537314,MSMD,0.432076
BachJS__BWV117a__BWV-117a,MSMD,1.0,0.0,MSMD,0.490119
BurgmullerJFF__O100__25EF-09,MSMD,2.766467,0.0,MSMD,0.514335
BachJS__BWV772__bach-invention-01,MSMD,0.5316456,0.0,MSMD,0.449438
BachJS__BWV860__BWV860_Praeludium15,MSMD,2.6818182,0.02892562,MSMD,0.296183
BachJS__BWV829__51title-hub,MSMD,4.3203883,4.4410596,MSMD,0.346181
CzernyC__Op_821__Czerny_Op_821_No_006,MSMD,1.5909091,3.3333333,MSMD,0.322251
BachJS__BWV988__bwv-988-v29,MSMD,3.0323887,2.909091,MSMD,0.448868
BurgmullerJFF__O100__25EF-13,MSMD,0.25,0.0,MSMD,0.439695
Traditional__traditioner_af_swenska_folk_dansar.3.34__traditioner_af_swenska_folk_dansar.3.34,MSMD,1.7761194,0.0,MSMD,0.511727
BachJS__BWV825__11title-hub,MSMD,0.2777778,0.0,MSMD,0.586742
Traditional__traditioner_af_swenska_folk_dansar.1.17__traditioner_af_swenska_folk_dansar.1.17,MSMD,1.5217391,0.3181818,MSMD,0.583732
BachJS__BWV776__bach-invention-05,MSMD,3.104348,1.6006098,MSMD,0.504805
BeethovenLv__O10__lvb_sonate_10no2_3,MSMD,4.323181,6.1611185,MSMD,0.326362
BachJS__BWV988__bwv-988-v18,MSMD,1.4134616,0.0,MSMD,0.45481
ChopinFF__O28__Chop-28-3,MSMD,2.7575758,4.655582,MSMD,0.090582
BachJS__BWV1006a__bwv-1006a_3,MSMD,0.33333334,0.0,MSMD,0.615313
BachJS__BWV807__bach-english-suite-2-prelude,MSMD,6.013175,6.1486487,MSMD,0.179505
BachJS__BWV817__bach-french-suite-6-bourree,MSMD,0.72606385,0.12068965,MSMD,0.504363
HandelGF__Aylesford__11-allegro,MSMD,3.983165,3.347826,MSMD,0.375332
BurgmullerJFF__O100__25EF-10,MSMD,0.14736842,0.875,MSMD,0.517928
BachJS__BWVAnh117b__BWV-117b,MSMD,0.8045977,0.0,MSMD,0.398453
BachJS__BWV862__bach-prelude17,MSMD,2.3584905,2.3130436,MSMD,0.306818
CzernyC__Op_821__Czerny_Op_821_No_002,MSMD,3.6666667,2.5869565,MSMD,0.26383
BachJS__BWVAnh126__anna-magdalena-22,MSMD,2.7,4.025,MSMD,0.430678
Traditional__traditioner_af_swenska_folk_dansar.1.10__traditioner_af_swenska_folk_dansar.1.10,MSMD,0.40384614,0.0,MSMD,0.557214
ChopinFF__O28__Chop-28-11,MSMD,1.3263158,0.0,MSMD,0.372024
BachJS__BWV780__bach-invention-09,MSMD,2.1021671,0.03954802,MSMD,0.494845
CzernyC__Op_821__Czerny_Op_821_No_015,MSMD,0.85365856,2.3333333,MSMD,0.008734
BachJS__BWV816__french-suite-5-allemande,MSMD,0.16129032,2.625,MSMD,0.400943
BachJS__BWV827__BWV-827-4,MSMD,0.9746835,0.0,MSMD,0.578207
StraussJJ__O324__blitz,MSMD,1.0299728,3.7333333,MSMD,0.431633
