model_name,dataset_name,midi_filename,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.16__traditioner_af_swenska_folk_dansar.3.16.wav,14.403628,2,1,0.871795,0.85,0.860759,0.966006,1.0,0.975,0.987342,0.915533,1.0,0.975,0.987342,0.871795,0.85,0.860759,102.615357
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.17__traditioner_af_swenska_folk_dansar.3.17.wav,13.804263,2,1,0.935484,0.878788,0.90625,0.966034,1.0,0.939394,0.96875,0.907986,1.0,0.939394,0.96875,0.935484,0.878788,0.90625,100.023657
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.18__traditioner_af_swenska_folk_dansar.3.18.wav,28.802902,2,1,0.912409,0.88968,0.900901,0.964671,1.0,0.975089,0.987387,0.920752,1.0,0.975089,0.987387,0.937956,0.914591,0.926126,103.252191
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.19__traditioner_af_swenska_folk_dansar.3.19.wav,13.804263,2,2,0.884615,0.647887,0.747967,0.958636,1.0,0.732394,0.845528,0.892144,1.0,0.732394,0.845528,0.961538,0.704225,0.813008,101.897627
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.21__traditioner_af_swenska_folk_dansar.3.21.wav,36.003991,2,1,0.916399,0.913462,0.914928,0.958911,0.987138,0.983974,0.985554,0.921009,0.993569,0.990385,0.991974,0.926045,0.923077,0.924559,103.647811
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.22__traditioner_af_swenska_folk_dansar.3.22.wav,36.003991,2,1,0.931507,0.915825,0.923599,0.949958,0.989726,0.973064,0.981324,0.91822,0.989726,0.973064,0.981324,0.955479,0.939394,0.947368,99.397531
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.23__traditioner_af_swenska_folk_dansar.3.23.wav,21.603265,2,1,0.972973,0.942408,0.957447,0.982655,0.994595,0.963351,0.978723,0.970167,0.994595,0.963351,0.978723,0.983784,0.95288,0.968085,104.230311
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.24__traditioner_af_swenska_folk_dansar.3.24.wav,36.003991,2,1,0.902655,0.881844,0.892128,0.969595,0.9941,0.971182,0.982507,0.922587,0.99705,0.974063,0.985423,0.932153,0.910663,0.921283,112.273887
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.2__traditioner_af_swenska_folk_dansar.3.2.wav,30.318005,2,1,0.950382,0.912088,0.930841,0.943435,0.996183,0.956044,0.975701,0.918755,0.996183,0.956044,0.975701,0.961832,0.923077,0.942056,101.768349
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.34__traditioner_af_swenska_folk_dansar.3.34.wav,25.20381,2,2,0.915179,0.876068,0.895197,0.972109,0.973214,0.931624,0.951965,0.939303,0.991071,0.948718,0.969432,0.946429,0.905983,0.925764,103.222374
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.3__traditioner_af_swenska_folk_dansar.3.3.wav,32.002902,2,1,0.913242,0.892857,0.902935,0.957693,1.0,0.977679,0.988713,0.919011,1.0,0.977679,0.988713,0.922374,0.901786,0.911964,105.725978
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.4__traditioner_af_swenska_folk_dansar.3.4.wav,28.802902,2,1,0.949438,0.933702,0.941504,0.955056,1.0,0.983425,0.991643,0.938482,1.0,0.983425,0.991643,0.955056,0.939227,0.947075,102.454764
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.6__traditioner_af_swenska_folk_dansar.3.6.wav,23.404263,2,1,0.813253,0.775862,0.794118,0.962613,0.987952,0.942529,0.964706,0.893621,0.993976,0.948276,0.970588,0.855422,0.816092,0.835294,104.793255
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.7__traditioner_af_swenska_folk_dansar.3.7.wav,14.403628,2,1,0.895833,0.826923,0.86,0.967878,1.0,0.923077,0.96,0.908919,1.0,0.923077,0.96,0.9375,0.865385,0.9,102.42877
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.8__traditioner_af_swenska_folk_dansar.3.8.wav,30.85932,2,1,0.957672,0.957672,0.957672,0.953375,1.0,1.0,1.0,0.93661,1.0,1.0,1.0,0.962963,0.962963,0.962963,98.062527
MT3,MSMD,Traditional__traditioner_af_swenska_folk_dansar.3.9__traditioner_af_swenska_folk_dansar.3.9.wav,14.403628,2,1,0.983051,0.943089,0.962656,0.959219,1.0,0.95935,0.979253,0.953442,1.0,0.95935,0.979253,0.991525,0.95122,0.970954,104.377884
MT3,MSMD,TurpinT__turpin__turpin.wav,89.689977,2,2,0.882404,0.854852,0.86841,0.951114,0.965157,0.935021,0.94985,0.904514,0.971254,0.940928,0.955851,0.89547,0.867511,0.881269,107.188847
MT3,MSMD,VerdiG__Traviata_04__Traviata_04.wav,288.002902,2,1,0.912564,0.885246,0.898698,0.983593,0.987509,0.957947,0.972504,0.950753,0.993387,0.963649,0.978292,0.926525,0.898788,0.912446,118.301188
MT3,MSMD,VerdiG__Traviata_10__Traviata_10.wav,165.002449,2,3,0.897412,0.77186,0.829915,0.96257,0.991682,0.852941,0.917094,0.911924,0.995379,0.856121,0.920513,0.921442,0.792528,0.852137,110.067116
MT3,MSMD,VerdiG__Traviata_11__Traviata_11.wav,335.002993,2,2,0.909968,0.771538,0.835055,0.978264,0.978135,0.829335,0.89761,0.943261,0.993569,0.842421,0.911773,0.935048,0.792803,0.85807,117.57207
MT3,MSMD,VerdiG__Traviata_12__Traviata_12.wav,346.001995,2,5,0.879464,0.829474,0.853738,0.976553,0.954911,0.900632,0.926977,0.933432,0.973214,0.917895,0.944745,0.907589,0.856,0.88104,127.263711
MT3,MSMD,VerdiG__Traviata_16__Traviata_16.wav,163.00263,2,2,0.816187,0.842776,0.829268,0.98346,0.875171,0.903683,0.889199,0.946271,0.899863,0.929178,0.914286,0.858711,0.886686,0.872474,110.87854
MT3,MSMD,VerdiG__Traviata_18__Traviata_18.wav,476.003265,2,1,0.882903,0.815714,0.847979,0.971787,0.985752,0.910736,0.946761,0.921693,0.991095,0.915673,0.951892,0.922529,0.852324,0.886038,132.964128
MT3,MSMD,WanhalJ__O42__wanhal-rondo.wav,61.669297,2,2,0.956403,0.948649,0.95251,0.948857,0.99455,0.986486,0.990502,0.936695,0.99455,0.986486,0.990502,0.964578,0.956757,0.960651,103.460152
MT3,MSMD,Yaniewicz__leslanciers__leslanciers.wav,47.444172,2,1,0.883621,0.857741,0.870488,0.952174,0.987069,0.958159,0.972399,0.916362,1.0,0.970711,0.985138,0.905172,0.878661,0.89172,98.151578
Bytedance_Piano_transcription,MSMD,AndreJ__O34__andre-sonatine.wav,95.772154,2,1,0.914186,0.914186,0.914186,0.964691,0.998249,0.998249,0.998249,0.919864,0.998249,0.998249,0.998249,0.93345,0.93345,0.93345,50.41824
Bytedance_Piano_transcription,MSMD,Anonymous__lanative__lanative.wav,31.981134,2,1,0.791908,0.791908,0.791908,0.967626,0.988439,0.988439,0.988439,0.875319,0.988439,0.988439,0.988439,0.820809,0.820809,0.820809,31.793906
Bytedance_Piano_transcription,MSMD,Anonymous__lesgraces__lesgraces.wav,41.864127,2,1,0.862832,0.855263,0.859031,0.967588,0.995575,0.986842,0.991189,0.900112,0.995575,0.986842,0.991189,0.867257,0.859649,0.863436,24.718102
Bytedance_Piano_transcription,MSMD,BachCPE__cpe-bach-rondo__cpe-bach-rondo.wav,450.456961,2,1,0.660524,0.541231,0.594957,0.96298,0.815025,0.667828,0.734121,0.866808,0.849752,0.696283,0.765401,0.79022,0.647503,0.711778,57.508959
Bytedance_Piano_transcription,MSMD,BachJS__BWV1006a__bwv-1006a_1.wav,417.002812,2,1,0.740136,0.312285,0.439241,0.958088,0.878912,0.370838,0.521599,0.862611,0.892517,0.376579,0.529673,0.835374,0.352468,0.495761,62.351692
Bytedance_Piano_transcription,MSMD,BachJS__BWV1006a__bwv-1006a_2.wav,145.502041,2,1,0.730435,0.47191,0.573379,0.969884,0.882609,0.570225,0.692833,0.867776,0.908696,0.587079,0.713311,0.847826,0.547753,0.665529,41.573166
Bytedance_Piano_transcription,MSMD,BachJS__BWV1006a__bwv-1006a_3.wav,400.002902,2,1,0.733906,0.393556,0.51236,0.974638,0.871245,0.467204,0.60824,0.877187,0.881974,0.472957,0.61573,0.856223,0.459148,0.597753,59.250936
Bytedance_Piano_transcription,MSMD,BachJS__BWV1006a__bwv-1006a_4.wav,102.002358,2,1,0.744186,0.520325,0.61244,0.969981,0.877907,0.613821,0.722488,0.87576,0.895349,0.626016,0.736842,0.831395,0.581301,0.684211,44.821747
Bytedance_Piano_transcription,MSMD,BachJS__BWV1006a__bwv-1006a_5.wav,96.002902,2,1,0.718615,0.65098,0.683128,0.967419,0.796537,0.721569,0.757202,0.919993,0.813853,0.737255,0.773663,0.792208,0.717647,0.753086,38.234426
Bytedance_Piano_transcription,MSMD,BachJS__BWV1006a__bwv-1006a_6.wav,145.002812,2,1,0.714286,0.549296,0.621019,0.973426,0.805861,0.619718,0.700637,0.902356,0.820513,0.630986,0.713376,0.802198,0.616901,0.697452,38.093586
Bytedance_Piano_transcription,MSMD,BachJS__BWV1006a__bwv-1006a_7.wav,96.502132,2,1,0.682692,0.489655,0.570281,0.961661,0.830128,0.595402,0.69344,0.8581,0.849359,0.609195,0.709505,0.823718,0.590805,0.688086,36.92179
Bytedance_Piano_transcription,MSMD,BachJS__BWV1079__ricercare.wav,369.004263,2,1,0.847986,0.845423,0.846703,0.963582,1.0,0.996978,0.998486,0.89641,1.0,0.996978,0.998486,0.889129,0.886442,0.887784,57.191765
Bytedance_Piano_transcription,MSMD,BachJS__BWV1080__contrapunctusXII.wav,154.001995,2,1,0.916667,0.917362,0.917014,0.959518,0.998485,0.999242,0.998863,0.919053,0.998485,0.999242,0.998863,0.925,0.925701,0.925351,46.090378
Bytedance_Piano_transcription,MSMD,BachJS__BWV1080__contrapunctusXIII.wav,124.802902,2,1,0.888777,0.888777,0.888777,0.954748,0.998989,0.998989,0.998989,0.904361,0.998989,0.998989,0.998989,0.904954,0.904954,0.904954,40.972048
Bytedance_Piano_transcription,MSMD,BachJS__BWV1080__contrapunctusXIV.wav,268.366077,2,1,0.856322,0.853257,0.854787,0.964872,1.0,0.996421,0.998207,0.893129,1.0,0.996421,0.998207,0.884339,0.881174,0.882754,52.868627
Bytedance_Piano_transcription,MSMD,BachJS__BWV1080__contrapunctusXV.wav,261.603265,2,1,0.910153,0.906841,0.908494,0.966697,1.0,0.996361,0.998177,0.928868,1.0,0.996361,0.998177,0.921841,0.918486,0.92016,54.176808
Bytedance_Piano_transcription,MSMD,BachJS__BWV117a__BWV-117a.wav,48.002902,2,1,0.891775,0.876596,0.88412,0.962879,1.0,0.982979,0.991416,0.920071,1.0,0.982979,0.991416,0.909091,0.893617,0.901288,38.789146
Bytedance_Piano_transcription,MSMD,BachJS__BWV259__bwv-259.wav,48.002902,2,1,0.847534,0.828947,0.838137,0.975984,0.991031,0.969298,0.980044,0.911808,0.991031,0.969298,0.980044,0.887892,0.868421,0.878049,36.441179
Bytedance_Piano_transcription,MSMD,BachJS__BWV269__bwv_269.wav,52.50322,2,1,0.884259,0.86036,0.872146,0.979121,1.0,0.972973,0.986301,0.920784,1.0,0.972973,0.986301,0.902778,0.878378,0.890411,38.15529
Bytedance_Piano_transcription,MSMD,BachJS__BWV454__bwv_454.wav,59.145578,2,1,0.941667,0.92623,0.933884,0.985074,1.0,0.983607,0.991736,0.956089,1.0,0.983607,0.991736,0.941667,0.92623,0.933884,35.366209
Bytedance_Piano_transcription,MSMD,BachJS__BWV462__bwv_462.wav,54.860045,2,1,0.906977,0.891429,0.899135,0.97289,1.0,0.982857,0.991354,0.934343,1.0,0.982857,0.991354,0.918605,0.902857,0.910663,38.259025
Bytedance_Piano_transcription,MSMD,BachJS__BWV510__BWV-510.wav,23.003719,2,1,0.831683,0.785047,0.807692,0.970227,1.0,0.943925,0.971154,0.903932,1.0,0.943925,0.971154,0.841584,0.794393,0.817308,32.972727
Bytedance_Piano_transcription,MSMD,BachJS__BWV511__BWV-511.wav,40.502857,2,1,0.886179,0.872,0.879032,0.974576,1.0,0.984,0.991935,0.924822,1.0,0.984,0.991935,0.910569,0.896,0.903226,35.39355
Bytedance_Piano_transcription,MSMD,BachJS__BWV512__BWV-512.wav,40.502857,2,1,0.894737,0.881481,0.88806,0.968273,1.0,0.985185,0.992537,0.92557,1.0,0.985185,0.992537,0.894737,0.881481,0.88806,34.232381
Bytedance_Piano_transcription,MSMD,BachJS__BWV515__anna-magdalena-20a.wav,27.431474,2,1,0.914894,0.886598,0.900524,0.978298,1.0,0.969072,0.984293,0.934848,1.0,0.969072,0.984293,0.914894,0.886598,0.900524,33.678606
Bytedance_Piano_transcription,MSMD,BachJS__BWV516__BWV-516.wav,64.002902,2,1,0.906977,0.89313,0.9,0.975385,1.0,0.984733,0.992308,0.928056,1.0,0.984733,0.992308,0.914729,0.900763,0.907692,35.267723
Bytedance_Piano_transcription,MSMD,BachJS__BWV772__bach-invention-01.wav,66.004172,2,1,0.872807,0.868996,0.870897,0.967236,1.0,0.995633,0.997812,0.907566,1.0,0.995633,0.997812,0.894737,0.89083,0.892779,38.082233
Bytedance_Piano_transcription,MSMD,BachJS__BWV773__bach-invention-02.wav,101.252063,2,1,0.712766,0.211356,0.326034,0.952656,0.968085,0.287066,0.442822,0.801438,0.973404,0.288644,0.445255,0.856383,0.253943,0.391727,38.014083
Bytedance_Piano_transcription,MSMD,BachJS__BWV774__bach-invention-03.wav,66.753016,2,1,0.874494,0.872727,0.87361,0.965798,1.0,0.99798,0.998989,0.904326,1.0,0.99798,0.998989,0.880567,0.878788,0.879676,38.432289
Bytedance_Piano_transcription,MSMD,BachJS__BWV775__bach-invention-04.wav,52.003991,2,1,0.843537,0.839729,0.841629,0.960639,1.0,0.995485,0.997738,0.885757,1.0,0.995485,0.997738,0.879819,0.875847,0.877828,35.366739
Bytedance_Piano_transcription,MSMD,BachJS__BWV776__bach-invention-05.wav,73.147211,2,1,0.843537,0.337875,0.48249,0.911848,0.97619,0.391008,0.558366,0.849164,0.993197,0.39782,0.568093,0.897959,0.359673,0.513619,36.019909
Bytedance_Piano_transcription,MSMD,BachJS__BWV777__bach-invention-06.wav,139.502585,2,1,0.86106,0.86106,0.86106,0.97283,0.998172,0.998172,0.998172,0.912203,0.998172,0.998172,0.998172,0.877514,0.877514,0.877514,41.337897
Bytedance_Piano_transcription,MSMD,BachJS__BWV778__bach-invention-07.wav,61.336961,2,1,0.810606,0.226216,0.353719,0.923128,0.984848,0.274841,0.429752,0.824249,0.992424,0.276956,0.433058,0.909091,0.2537,0.396694,33.564485
Bytedance_Piano_transcription,MSMD,BachJS__BWV779__bach-invention-08.wav,66.670295,2,1,0.87037,0.864548,0.86745,0.961484,1.0,0.993311,0.996644,0.904213,1.0,0.993311,0.996644,0.890572,0.884615,0.887584,34.837613
Bytedance_Piano_transcription,MSMD,BachJS__BWV780__bach-invention-09.wav,65.110204,2,1,0.856373,0.854839,0.855605,0.960666,0.998205,0.996416,0.997309,0.89271,0.998205,0.996416,0.997309,0.888689,0.887097,0.887892,36.063521
Bytedance_Piano_transcription,MSMD,BachJS__BWV781__bach-invention-10.wav,50.236372,2,1,0.815068,0.271071,0.406838,0.915443,0.965753,0.321185,0.482051,0.820839,0.972603,0.323462,0.48547,0.924658,0.307517,0.461538,29.440087
Bytedance_Piano_transcription,MSMD,BachJS__BWV782__bach-invention-11.wav,64.944762,2,1,0.793269,0.290493,0.425258,0.927757,0.947115,0.346831,0.507732,0.833945,0.961538,0.352113,0.515464,0.879808,0.322183,0.471649,25.320524
Bytedance_Piano_transcription,MSMD,BachJS__BWV783__bach-invention-12.wav,70.00381,2,1,0.824561,0.823358,0.823959,0.954705,0.998538,0.99708,0.997809,0.863302,0.998538,0.99708,0.997809,0.862573,0.861314,0.861943,30.778211
Bytedance_Piano_transcription,MSMD,BachJS__BWV784__bach-invention-13.wav,60.003265,2,1,0.803371,0.253546,0.385445,0.921013,0.926966,0.292553,0.444744,0.851707,0.938202,0.296099,0.450135,0.910112,0.287234,0.436658,39.76541
Bytedance_Piano_transcription,MSMD,BachJS__BWV785__bach-invention-14.wav,73.848163,2,1,0.791809,0.391892,0.524294,0.915301,0.928328,0.459459,0.614689,0.83513,0.955631,0.472973,0.632768,0.911263,0.451014,0.60339,32.12019
Bytedance_Piano_transcription,MSMD,BachJS__BWV786__bach-invention-15.wav,50.288617,2,1,0.863732,0.863732,0.863732,0.956915,0.997904,0.997904,0.997904,0.891748,0.997904,0.997904,0.997904,0.8826,0.8826,0.8826,28.27159
Bytedance_Piano_transcription,MSMD,BachJS__BWV787__bwv787.wav,72.002177,2,1,0.821429,0.817052,0.819234,0.964279,1.0,0.994671,0.997329,0.883455,1.0,0.994671,0.997329,0.858929,0.854352,0.856634,36.547027
Bytedance_Piano_transcription,MSMD,BachJS__BWV788__bwv788.wav,96.002902,2,1,0.832196,0.831063,0.831629,0.957536,0.997271,0.995913,0.996592,0.870469,0.997271,0.995913,0.996592,0.864939,0.86376,0.864349,40.080077
Bytedance_Piano_transcription,MSMD,BachJS__BWV789__bwv789.wav,85.717914,2,1,0.813711,0.816143,0.814925,0.962815,0.995529,0.998505,0.997015,0.871075,0.995529,0.998505,0.997015,0.85842,0.860987,0.859701,36.781683
Bytedance_Piano_transcription,MSMD,BachJS__BWV790__bwv790.wav,92.003265,2,1,0.836996,0.832423,0.834703,0.969811,1.0,0.994536,0.99726,0.892165,1.0,0.994536,0.99726,0.873626,0.868852,0.871233,38.722442
Bytedance_Piano_transcription,MSMD,BachJS__BWV791__bwv791.wav,124.366077,2,1,0.865882,0.861827,0.86385,0.970891,1.0,0.995316,0.997653,0.908039,1.0,0.995316,0.997653,0.898824,0.894614,0.896714,43.124476
Bytedance_Piano_transcription,MSMD,BachJS__BWV792__bwv792.wav,84.464036,2,1,0.824458,0.824458,0.824458,0.967207,0.994083,0.994083,0.994083,0.892409,0.994083,0.994083,0.994083,0.881657,0.881657,0.881657,39.455718
Bytedance_Piano_transcription,MSMD,BachJS__BWV793__bwv793.wav,99.004082,2,1,0.848821,0.842975,0.845888,0.963195,0.998613,0.991736,0.995162,0.893501,0.998613,0.991736,0.995162,0.889043,0.88292,0.885971,40.165638
Bytedance_Piano_transcription,MSMD,BachJS__BWV794__bwv794.wav,69.0039,2,1,0.788909,0.786096,0.7875,0.966896,1.0,0.996435,0.998214,0.857121,1.0,0.996435,0.998214,0.853309,0.850267,0.851786,37.280117
Bytedance_Piano_transcription,MSMD,BachJS__BWV795__bwv795.wav,120.002177,2,1,0.87057,0.869231,0.8699,0.967876,1.0,0.998462,0.99923,0.911386,1.0,0.998462,0.99923,0.896764,0.895385,0.896074,35.340064
Bytedance_Piano_transcription,MSMD,BachJS__BWV797__bwv797.wav,108.003265,2,1,0.816248,0.811538,0.813886,0.967867,0.996132,0.990385,0.99325,0.874507,0.998066,0.992308,0.995178,0.878143,0.873077,0.875603,41.521965
Bytedance_Piano_transcription,MSMD,BachJS__BWV798__bwv798.wav,93.003175,2,1,0.820106,0.819022,0.819564,0.959658,0.998677,0.997358,0.998017,0.868555,0.998677,0.997358,0.998017,0.878307,0.877147,0.877726,37.096968
Bytedance_Piano_transcription,MSMD,BachJS__BWV799__bwv799.wav,104.729252,2,1,0.81558,0.810427,0.812995,0.971012,1.0,0.993681,0.99683,0.880644,1.0,0.993681,0.99683,0.868045,0.862559,0.865293,41.792071
Bytedance_Piano_transcription,MSMD,BachJS__BWV801__bwv801.wav,86.251973,2,1,0.854354,0.849254,0.851796,0.951786,0.996997,0.991045,0.994012,0.878925,0.996997,0.991045,0.994012,0.891892,0.886567,0.889222,36.327142
Bytedance_Piano_transcription,MSMD,BachJS__BWV804__Bach-Duet3.wav,232.002177,2,1,0.72956,0.340176,0.464,0.958718,0.93239,0.434751,0.593,0.843334,0.943396,0.439883,0.6,0.833333,0.388563,0.53,49.498534
Bytedance_Piano_transcription,MSMD,BachJS__BWV806__bach-english-suite-1-bourree-1.wav,65.220499,2,1,0.8223,0.8223,0.8223,0.958724,0.996516,0.996516,0.996516,0.864153,0.996516,0.996516,0.996516,0.860627,0.860627,0.860627,35.492396
Bytedance_Piano_transcription,MSMD,BachJS__BWV807__bach-english-suite-2-bourree-1.wav,74.351746,2,1,0.863764,0.861345,0.862553,0.955684,0.998596,0.995798,0.997195,0.890938,0.998596,0.995798,0.997195,0.882022,0.879552,0.880785,38.623659
Bytedance_Piano_transcription,MSMD,BachJS__BWV807__bach-english-suite-2-bourree-2.wav,31.307755,2,1,0.857143,0.842809,0.849916,0.962289,1.0,0.983278,0.991568,0.88763,1.0,0.983278,0.991568,0.891156,0.876254,0.883642,35.243777
Bytedance_Piano_transcription,MSMD,BachJS__BWV807__bach-english-suite-2-prelude.wav,49.266939,2,1,0.816561,0.816561,0.816561,0.859984,0.998726,0.998726,0.998726,0.781754,0.998726,0.998726,0.998726,0.866242,0.866242,0.866242,35.718173
Bytedance_Piano_transcription,MSMD,BachJS__BWV814__bach-french-suite-3-allemande.wav,71.814966,2,1,0.879142,0.882583,0.880859,0.963985,0.994152,0.998043,0.996094,0.909242,0.994152,0.998043,0.996094,0.898635,0.902153,0.900391,39.802923
Bytedance_Piano_transcription,MSMD,BachJS__BWV814__bach-french-suite-3-gavotte.wav,53.336236,2,1,0.789757,0.779255,0.784471,0.964978,1.0,0.986702,0.993307,0.868303,1.0,0.986702,0.993307,0.846361,0.835106,0.840696,34.797791
Bytedance_Piano_transcription,MSMD,BachJS__BWV814__bach-french-suite-3-menuet.wav,64.803991,2,1,0.789474,0.787037,0.788253,0.968308,0.996904,0.993827,0.995363,0.869989,0.996904,0.993827,0.995363,0.845201,0.842593,0.843895,28.246171
Bytedance_Piano_transcription,MSMD,BachJS__BWV814__bach-french-suite-3-sarabande.wav,60.003265,2,1,0.82235,0.817664,0.82,0.968471,0.997135,0.991453,0.994286,0.882956,0.997135,0.991453,0.994286,0.868195,0.863248,0.865714,38.970059
Bytedance_Piano_transcription,MSMD,BachJS__BWV814__bach-french-suite-3-trio.wav,43.203628,2,1,0.838863,0.827103,0.832941,0.967707,0.995261,0.981308,0.988235,0.88683,1.0,0.985981,0.992941,0.867299,0.85514,0.861176,36.823368
Bytedance_Piano_transcription,MSMD,BachJS__BWV816__french-suite-5-allemande.wav,96.002902,2,1,0.839572,0.841071,0.840321,0.967282,0.996435,0.998214,0.997324,0.893715,0.996435,0.998214,0.997324,0.88057,0.882143,0.881356,40.749303
Bytedance_Piano_transcription,MSMD,BachJS__BWV816__french-suite-5-bourree.wav,120.002177,2,1,0.874667,0.874667,0.874667,0.97111,0.997333,0.997333,0.997333,0.918306,0.997333,0.997333,0.997333,0.888,0.888,0.888,41.060171
Bytedance_Piano_transcription,MSMD,BachJS__BWV816__french-suite-5-courante.wav,43.639002,2,1,0.842105,0.840678,0.841391,0.933262,1.0,0.998305,0.999152,0.857969,1.0,0.998305,0.999152,0.877759,0.876271,0.877014,35.110974
Bytedance_Piano_transcription,MSMD,BachJS__BWV816__french-suite-5-gavotte.wav,96.002902,2,1,0.848765,0.843558,0.846154,0.973824,0.996914,0.990798,0.993846,0.90846,0.996914,0.990798,0.993846,0.87037,0.865031,0.867692,42.612388
Bytedance_Piano_transcription,MSMD,BachJS__BWV816__french-suite-5-gigue.wav,168.002177,2,1,0.836664,0.841783,0.839216,0.965392,0.99305,0.999126,0.996078,0.888059,0.99305,0.999126,0.996078,0.872285,0.877622,0.874946,44.267436
Bytedance_Piano_transcription,MSMD,BachJS__BWV816__french-suite-5-loure.wav,96.002902,2,1,0.816176,0.810219,0.813187,0.972055,0.996324,0.989051,0.992674,0.900132,0.996324,0.989051,0.992674,0.863971,0.857664,0.860806,37.905743
Bytedance_Piano_transcription,MSMD,BachJS__BWV816__french-suite-5-sarabande.wav,85.717914,2,1,0.789731,0.782082,0.785888,0.965813,1.0,0.990315,0.995134,0.874069,1.0,0.990315,0.995134,0.867971,0.859564,0.863747,34.554797
Bytedance_Piano_transcription,MSMD,BachJS__BWV817__bach-french-suite-6-bourree.wav,63.002993,2,1,0.810662,0.813653,0.812155,0.95349,0.994485,0.998155,0.996317,0.862446,0.994485,0.998155,0.996317,0.852941,0.856089,0.854512,34.079832
Bytedance_Piano_transcription,MSMD,BachJS__BWV817__bach-french-suite-6-gavotte.wav,48.002902,2,1,0.846154,0.832669,0.839357,0.97076,1.0,0.984064,0.991968,0.897139,1.0,0.984064,0.991968,0.870445,0.856574,0.863454,27.347731
Bytedance_Piano_transcription,MSMD,BachJS__BWV817__bach-french-suite-6-gigue.wav,80.002902,2,1,0.85822,0.856928,0.857573,0.954506,1.0,0.998494,0.999246,0.884398,1.0,0.998494,0.999246,0.870287,0.868976,0.869631,25.393301
Bytedance_Piano_transcription,MSMD,BachJS__BWV817__bach-french-suite-6-menuet.wav,37.244807,2,1,0.866667,0.862245,0.86445,0.970777,1.0,0.994898,0.997442,0.896948,1.0,0.994898,0.997442,0.876923,0.872449,0.87468,31.33484
Bytedance_Piano_transcription,MSMD,BachJS__BWV817__bach-french-suite-6-sarabande.wav,72.002177,2,1,0.838596,0.829861,0.834206,0.968391,0.989474,0.979167,0.984293,0.903074,0.989474,0.979167,0.984293,0.898246,0.888889,0.893543,37.048505
Bytedance_Piano_transcription,MSMD,BachJS__BWV825__11title-hub.wav,126.003084,2,1,0.633333,0.365971,0.463886,0.96246,0.894444,0.516854,0.655137,0.805223,0.930556,0.537721,0.681587,0.836111,0.483146,0.612411,42.776011
Bytedance_Piano_transcription,MSMD,BachJS__BWV825__12title-hub.wav,152.002177,2,1,0.623037,0.277389,0.383871,0.956325,0.897906,0.399767,0.553226,0.772812,0.937173,0.417249,0.577419,0.806283,0.358974,0.496774,43.912433
Bytedance_Piano_transcription,MSMD,BachJS__BWV825__13title-hub.wav,100.657052,2,1,0.734649,0.402161,0.519783,0.923163,0.925439,0.506603,0.654771,0.814367,0.938596,0.513806,0.664081,0.855263,0.468187,0.60512,38.291047
Bytedance_Piano_transcription,MSMD,BachJS__BWV825__14title-hub.wav,47.106032,2,1,0.676471,0.318812,0.433378,0.911382,0.907563,0.427723,0.581427,0.78047,0.953782,0.449505,0.611036,0.915966,0.431683,0.58681,36.307345
Bytedance_Piano_transcription,MSMD,BachJS__BWV825__15title-hub.wav,94.209161,2,1,0.643799,0.504132,0.565469,0.958447,0.82058,0.642562,0.720742,0.846173,0.868074,0.679752,0.762457,0.783641,0.613636,0.688297,39.995824
Bytedance_Piano_transcription,MSMD,BachJS__BWV825__16title-hub.wav,107.666576,2,1,0.53,0.32716,0.40458,0.970939,0.915,0.564815,0.698473,0.732213,0.955,0.589506,0.729008,0.765,0.472222,0.583969,41.872989
Bytedance_Piano_transcription,MSMD,BachJS__BWV826__21title-hub.wav,168.788753,2,1,0.793872,0.295184,0.430351,0.904598,0.94429,0.351113,0.511891,0.809649,0.972145,0.361471,0.526991,0.933148,0.34697,0.505851,45.093271
